          table_name           |     column_name      |     data_type     | is_nullable 
-------------------------------+----------------------+-------------------+-------------
 eu_bassin_versant             | gid                  | integer           | NO
 eu_bassin_versant             | no_obj               | character         | YES
 eu_bassin_versant             | no_obj2              | character         | YES
 eu_bassin_versant             | contenu              | character         | YES
 eu_bassin_versant             | utilisat             | character         | YES
 eu_bassin_versant             | proprio              | character         | YES
 eu_bassin_versant             | precis_pl            | character         | YES
 eu_bassin_versant             | no_ssbv              | character         | YES
 eu_bassin_versant             | sys_evac             | character         | YES
 eu_bassin_versant             | sys_evac_fut         | character         | YES
 eu_bassin_versant             | evac_ec              | character         | YES
 eu_bassin_versant             | evac_ec_fut          | character         | YES
 eu_bassin_versant             | pente_pc             | double precision  | YES
 eu_bassin_versant             | nb_ehdom_act         | double precision  | YES
 eu_bassin_versant             | nb_ehtot_act         | double precision  | YES
 eu_bassin_versant             | nb_ehdom_sat         | double precision  | YES
 eu_bassin_versant             | nb_ehtot_sat         | double precision  | YES
 eu_bassin_versant             | cr_act               | double precision  | YES
 eu_bassin_versant             | cr_sat               | double precision  | YES
 eu_bassin_versant             | qmax_constr          | double precision  | YES
 eu_bassin_versant             | qmax_ssbv            | double precision  | YES
 eu_bassin_versant             | area_satred_ha       | double precision  | YES
 eu_bassin_versant             | obj_lie              | character         | YES
 eu_bassin_versant             | d_coordn             | double precision  | YES
 eu_bassin_versant             | d_coorde             | double precision  | YES
 eu_bassin_versant             | d_color              | character         | YES
 eu_bassin_versant             | d_size               | double precision  | YES
 eu_bassin_versant             | remarque             | character         | YES
 eu_bassin_versant             | maj_date             | date              | YES
 eu_bassin_versant             | area                 | double precision  | YES
 eu_bassin_versant             | geom                 | USER-DEFINED      | YES
 eu_bassin_versant             | pk_uuid              | uuid              | NO
 eu_bassin_versant             | data_owner           | character varying | YES
 eu_ce_tr                      | gid                  | integer           | NO
 eu_ce_tr                      | nom_ce               | character         | YES
 eu_ce_tr                      | no_tr                | character         | YES
 eu_ce_tr                      | etat_tr              | character         | YES
 eu_ce_tr                      | morphologie_lit      | character         | YES
 eu_ce_tr                      | etat_berge           | character         | YES
 eu_ce_tr                      | etat_dyn             | character         | YES
 eu_ce_tr                      | rempl_proj_an        | integer           | YES
 eu_ce_tr                      | estim_date           | date              | YES
 eu_ce_tr                      | etat_constr          | character varying | YES
 eu_ce_tr                      | remarque             | character varying | YES
 eu_ce_tr                      | hierarchie           | character varying | YES
 eu_ce_tr                      | maj_date             | date              | YES
 eu_ce_tr                      | length               | double precision  | YES
 eu_ce_tr                      | geom                 | USER-DEFINED      | YES
 eu_ce_tr                      | pk_uuid              | uuid              | NO
 eu_ce_tr                      | data_owner           | character varying | YES
 eu_chambre                    | gid                  | integer           | NO
 eu_chambre                    | no_obj               | character         | YES
 eu_chambre                    | no_obj_2             | character         | YES
 eu_chambre                    | contenu              | character         | YES
 eu_chambre                    | utilisat             | character         | YES
 eu_chambre                    | proprio              | character         | YES
 eu_chambre                    | nom_comm             | character         | YES
 eu_chambre                    | no_comm              | character         | YES
 eu_chambre                    | coord_nord           | double precision  | YES
 eu_chambre                    | coord_est            | double precision  | YES
 eu_chambre                    | mode_acqui           | character         | YES
 eu_chambre                    | precis_pl            | character         | YES
 eu_chambre                    | fonction             | character         | YES
 eu_chambre                    | hierarchie           | character         | YES
 eu_chambre                    | accessibilite        | character         | YES
 eu_chambre                    | proprio_chgt         | boolean           | YES
 eu_chambre                    | ch_dbl_on            | boolean           | YES
 eu_chambre                    | alt_couv             | double precision  | YES
 eu_chambre                    | alt_radi             | double precision  | YES
 eu_chambre                    | profondeur           | double precision  | YES
 eu_chambre                    | fond_mtx             | character         | YES
 eu_chambre                    | cheminee_mtx         | character         | YES
 eu_chambre                    | contenu_fut          | character         | YES
 eu_chambre                    | ref_dossier          | character         | YES
 eu_chambre                    | ref_plan             | character         | YES
 eu_chambre                    | constr_an            | integer           | YES
 eu_chambre                    | insp_date            | date              | YES
 eu_chambre                    | insp_interv          | double precision  | YES
 eu_chambre                    | etat_constr          | character         | YES
 eu_chambre                    | necess_ass           | character         | YES
 eu_chambre                    | curage_date          | date              | YES
 eu_chambre                    | curage_int           | double precision  | YES
 eu_chambre                    | curage_on            | boolean           | YES
 eu_chambre                    | sct_interv           | character         | YES
 eu_chambre                    | diam_couv            | double precision  | YES
 eu_chambre                    | diam_chambre         | double precision  | YES
 eu_chambre                    | remarque             | character         | YES
 eu_chambre                    | an_rem_proj          | character         | YES
 eu_chambre                    | type_ouvr            | character         | YES
 eu_chambre                    | type_couv            | character         | YES
 eu_chambre                    | crea_date            | date              | YES
 eu_chambre                    | releve_date          | date              | YES
 eu_chambre                    | releve_geom_date     | date              | YES
 eu_chambre                    | releve_tech_date     | date              | YES
 eu_chambre                    | rempl_proj_an        | integer           | YES
 eu_chambre                    | maj_aut              | character varying | YES
 eu_chambre                    | crea_fiche_aut       | character varying | YES
 eu_chambre                    | crea_fiche_date      | date              | YES
 eu_chambre                    | estim_date           | date              | YES
 eu_chambre                    | dim_ch               | character varying | YES
 eu_chambre                    | couv_mtx             | character varying | YES
 eu_chambre                    | chem_mtx             | character varying | YES
 eu_chambre                    | maj_date             | date              | YES
 eu_chambre                    | file1                | character         | YES
 eu_chambre                    | lien1qgis            | character         | YES
 eu_chambre                    | lien1gmf             | character         | YES
 eu_chambre                    | file2                | character         | YES
 eu_chambre                    | lien2qgis            | character         | YES
 eu_chambre                    | lien2gmf             | character         | YES
 eu_chambre                    | file3                | character         | YES
 eu_chambre                    | lien3qgis            | character         | YES
 eu_chambre                    | lien3gmf             | character         | YES
 eu_chambre                    | file4                | character         | YES
 eu_chambre                    | lien4qgis            | character         | YES
 eu_chambre                    | lien4gmf             | character         | YES
 eu_chambre                    | geom                 | USER-DEFINED      | YES
 eu_chambre                    | pk_uuid              | uuid              | NO
 eu_chambre                    | data_owner           | character varying | YES
 eu_chambre_action             | gid                  | integer           | NO
 eu_chambre_action             | action_type          | character         | YES
 eu_chambre_action             | action_date          | date              | YES
 eu_chambre_action             | action_entr          | character         | YES
 eu_chambre_action             | action_ref           | character         | YES
 eu_chambre_action             | utilisat             | character         | YES
 eu_chambre_action             | chantier             | character         | YES
 eu_chambre_action             | act_couts_chf        | integer           | YES
 eu_chambre_action             | act_couts_reels_chf  | integer           | YES
 eu_chambre_action             | act_couts_debiteur   | character         | YES
 eu_chambre_action             | action_prio          | character         | YES
 eu_chambre_action             | remarque             | character         | YES
 eu_chambre_action             | maj_date             | date              | YES
 eu_chambre_action             | file1                | character         | YES
 eu_chambre_action             | lien1qgis            | character         | YES
 eu_chambre_action             | lien1gmf             | character         | YES
 eu_chambre_action             | file2                | character         | YES
 eu_chambre_action             | lien2qgis            | character         | YES
 eu_chambre_action             | lien2gmf             | character         | YES
 eu_chambre_action             | pk_uuid              | uuid              | NO
 eu_chambre_action             | fk_chambre           | uuid              | YES
 eu_chambre_action             | data_owner           | character varying | YES
 eu_chambre_etat               | gid                  | integer           | NO
 eu_chambre_etat               | etat_constr          | character         | YES
 eu_chambre_etat               | necess_ass           | character         | YES
 eu_chambre_etat               | etat_date            | date              | YES
 eu_chambre_etat               | remarque             | character         | YES
 eu_chambre_etat               | maj_date             | date              | YES
 eu_chambre_etat               | file1                | character         | YES
 eu_chambre_etat               | lien1qgis            | character         | YES
 eu_chambre_etat               | lien1gmf             | character         | YES
 eu_chambre_etat               | file2                | character         | YES
 eu_chambre_etat               | lien2qgis            | character         | YES
 eu_chambre_etat               | lien2gmf             | character         | YES
 eu_chambre_etat               | pk_uuid              | uuid              | NO
 eu_chambre_etat               | fk_chambre           | uuid              | YES
 eu_chambre_etat               | data_owner           | character varying | YES
 eu_coll_serv_l                | gid                  | integer           | NO
 eu_coll_serv_l                | id_servitude         | character         | YES
 eu_coll_serv_l                | servitude_type       | character         | YES
 eu_coll_serv_l                | precis_pl            | character         | YES
 eu_coll_serv_l                | proprio_chgt_doss    | character         | YES
 eu_coll_serv_l                | utilisat             | character         | YES
 eu_coll_serv_l                | maj_date             | date              | YES
 eu_coll_serv_l                | length               | double precision  | YES
 eu_coll_serv_l                | file1                | character         | YES
 eu_coll_serv_l                | lien1qgis            | character         | YES
 eu_coll_serv_l                | lien1gmf             | character         | YES
 eu_coll_serv_l                | file2                | character         | YES
 eu_coll_serv_l                | lien2qgis            | character         | YES
 eu_coll_serv_l                | lien2gmf             | character         | YES
 eu_coll_serv_l                | geom                 | USER-DEFINED      | YES
 eu_coll_serv_l                | pk_uuid              | uuid              | NO
 eu_coll_serv_l                | data_owner           | character varying | YES
 eu_collecteur                 | gid                  | integer           | NO
 eu_collecteur                 | no_obj               | character         | YES
 eu_collecteur                 | no_obj_2             | character         | YES
 eu_collecteur                 | contenu              | character         | YES
 eu_collecteur                 | utilisat             | character         | YES
 eu_collecteur                 | proprio              | character         | YES
 eu_collecteur                 | nom_comm             | character         | YES
 eu_collecteur                 | no_comm              | character         | YES
 eu_collecteur                 | mode_acqui           | character         | YES
 eu_collecteur                 | precis_pl            | character         | YES
 eu_collecteur                 | ecoulem              | character         | YES
 eu_collecteur                 | fonction             | character         | YES
 eu_collecteur                 | hierarchie           | character         | YES
 eu_collecteur                 | proprio_chgt         | character         | YES
 eu_collecteur                 | proprio_chgt_prio    | character         | YES
 eu_collecteur                 | servitude_actuelle   | character         | YES
 eu_collecteur                 | id_servitude         | character         | YES
 eu_collecteur                 | proprio_chgt_doss    | character         | YES
 eu_collecteur                 | proprio_chgt_on      | boolean           | YES
 eu_collecteur                 | materiau             | character         | YES
 eu_collecteur                 | code_materiau        | character         | YES
 eu_collecteur                 | profil               | character         | YES
 eu_collecteur                 | diametre             | integer           | YES
 eu_collecteur                 | hauteur              | integer           | YES
 eu_collecteur                 | d_h                  | character         | YES
 eu_collecteur                 | charge_hydr          | character         | YES
 eu_collecteur                 | prof_amo             | double precision  | YES
 eu_collecteur                 | prof_aval            | double precision  | YES
 eu_collecteur                 | ecp_perm             | character         | YES
 eu_collecteur                 | ecp_sai              | character         | YES
 eu_collecteur                 | capacite_t5          | character         | YES
 eu_collecteur                 | alt_amo              | double precision  | YES
 eu_collecteur                 | alt_aval             | double precision  | YES
 eu_collecteur                 | id_chamont           | character         | YES
 eu_collecteur                 | id_chaval            | character         | YES
 eu_collecteur                 | id_ouv_amo           | character         | YES
 eu_collecteur                 | id_ouv_aval          | character         | YES
 eu_collecteur                 | type_ouv_amo         | character         | YES
 eu_collecteur                 | type_ouv_aval        | character         | YES
 eu_collecteur                 | no_obj_amo           | character         | YES
 eu_collecteur                 | no_obj_aval          | character         | YES
 eu_collecteur                 | situation            | character         | YES
 eu_collecteur                 | releve_geom_date     | date              | YES
 eu_collecteur                 | releve_tech_date     | date              | YES
 eu_collecteur                 | accessibilite        | character         | YES
 eu_collecteur                 | pente_pc             | double precision  | YES
 eu_collecteur                 | contenu_fut          | character         | YES
 eu_collecteur                 | diam_fut             | integer           | YES
 eu_collecteur                 | pgee_trav_prevu      | character         | YES
 eu_collecteur                 | constr_an            | integer           | YES
 eu_collecteur                 | constr_entr          | character         | YES
 eu_collecteur                 | constr_dt            | character         | YES
 eu_collecteur                 | ref_boite            | character         | YES
 eu_collecteur                 | ref_dossier          | character         | YES
 eu_collecteur                 | inspcam_date         | date              | YES
 eu_collecteur                 | inspcam_int          | double precision  | YES
 eu_collecteur                 | inspcam_no           | character         | YES
 eu_collecteur                 | etat_constr          | character         | YES
 eu_collecteur                 | necess_ass           | character         | YES
 eu_collecteur                 | curage_date          | date              | YES
 eu_collecteur                 | curage_int           | double precision  | YES
 eu_collecteur                 | curage_on            | boolean           | YES
 eu_collecteur                 | inspcam_on           | boolean           | YES
 eu_collecteur                 | sct_interv           | character         | YES
 eu_collecteur                 | remarque             | text              | YES
 eu_collecteur                 | val_remp             | integer           | YES
 eu_collecteur                 | dur_vie              | integer           | YES
 eu_collecteur                 | ref_plan             | character         | YES
 eu_collecteur                 | q_nom                | character         | YES
 eu_collecteur                 | q_max                | character         | YES
 eu_collecteur                 | crea_date            | date              | YES
 eu_collecteur                 | releve_date          | date              | YES
 eu_collecteur                 | rempl_proj_an        | integer           | YES
 eu_collecteur                 | curage_an            | integer           | YES
 eu_collecteur                 | maj_aut              | character varying | YES
 eu_collecteur                 | crea_fiche_aut       | character varying | YES
 eu_collecteur                 | crea_fiche_date      | date              | YES
 eu_collecteur                 | estim_date           | date              | YES
 eu_collecteur                 | entr_methode         | character varying | YES
 eu_collecteur                 | chemisage_mtx        | character varying | YES
 eu_collecteur                 | maj_date             | date              | YES
 eu_collecteur                 | length               | double precision  | YES
 eu_collecteur                 | file1                | character         | YES
 eu_collecteur                 | lien1qgis            | character         | YES
 eu_collecteur                 | lien1gmf             | character         | YES
 eu_collecteur                 | file2                | character         | YES
 eu_collecteur                 | lien2qgis            | character         | YES
 eu_collecteur                 | lien2gmf             | character         | YES
 eu_collecteur                 | file3                | character         | YES
 eu_collecteur                 | lien3qgis            | character         | YES
 eu_collecteur                 | lien3gmf             | character         | YES
 eu_collecteur                 | file4                | character         | YES
 eu_collecteur                 | lien4qgis            | character         | YES
 eu_collecteur                 | lien4gmf             | character         | YES
 eu_collecteur                 | geom                 | USER-DEFINED      | YES
 eu_collecteur                 | pk_uuid              | uuid              | NO
 eu_collecteur                 | data_owner           | character varying | YES
 eu_collecteur_action          | gid                  | integer           | NO
 eu_collecteur_action          | action_type          | character         | YES
 eu_collecteur_action          | action_date          | date              | YES
 eu_collecteur_action          | action_entr          | character         | YES
 eu_collecteur_action          | action_ref           | character         | YES
 eu_collecteur_action          | utilisat             | character         | YES
 eu_collecteur_action          | chantier             | character         | YES
 eu_collecteur_action          | action_long          | double precision  | YES
 eu_collecteur_action          | act_couts_chf        | integer           | YES
 eu_collecteur_action          | act_couts_reels_chf  | integer           | YES
 eu_collecteur_action          | act_couts_debiteur   | character         | YES
 eu_collecteur_action          | action_prio          | character         | YES
 eu_collecteur_action          | remarque             | character         | YES
 eu_collecteur_action          | maj_date             | date              | YES
 eu_collecteur_action          | file1                | character         | YES
 eu_collecteur_action          | lien1qgis            | character         | YES
 eu_collecteur_action          | lien1gmf             | character         | YES
 eu_collecteur_action          | file2                | character         | YES
 eu_collecteur_action          | lien2qgis            | character         | YES
 eu_collecteur_action          | lien2gmf             | character         | YES
 eu_collecteur_action          | pk_uuid              | uuid              | NO
 eu_collecteur_action          | fk_collecteur        | uuid              | YES
 eu_collecteur_action          | data_owner           | character varying | YES
 eu_collecteur_etat            | gid                  | integer           | NO
 eu_collecteur_etat            | etat_constr          | character         | YES
 eu_collecteur_etat            | necess_ass           | character         | YES
 eu_collecteur_etat            | etat_date            | date              | YES
 eu_collecteur_etat            | probl_entretien_on   | boolean           | YES
 eu_collecteur_etat            | probl_structurel_on  | boolean           | YES
 eu_collecteur_etat            | remarque             | character         | YES
 eu_collecteur_etat            | maj_date             | date              | YES
 eu_collecteur_etat            | file1                | character         | YES
 eu_collecteur_etat            | lien1qgis            | character         | YES
 eu_collecteur_etat            | lien1gmf             | character         | YES
 eu_collecteur_etat            | file2                | character         | YES
 eu_collecteur_etat            | lien2qgis            | character         | YES
 eu_collecteur_etat            | lien2gmf             | character         | YES
 eu_collecteur_etat            | pk_uuid              | uuid              | NO
 eu_collecteur_etat            | fk_collecteur        | uuid              | YES
 eu_collecteur_etat            | data_owner           | character varying | YES
 eu_constr_l                   | gid                  | integer           | NO
 eu_constr_l                   | type_ligne           | character         | YES
 eu_constr_l                   | remarque             | character         | YES
 eu_constr_l                   | contenu              | character varying | YES
 eu_constr_l                   | releve_date          | date              | YES
 eu_constr_l                   | no_obj               | character varying | YES
 eu_constr_l                   | no_obj_2             | character varying | YES
 eu_constr_l                   | mode_acqui           | character varying | YES
 eu_constr_l                   | maj_date             | date              | YES
 eu_constr_l                   | geom                 | USER-DEFINED      | YES
 eu_constr_l                   | pk_uuid              | uuid              | NO
 eu_constr_l                   | data_owner           | character varying | YES
 eu_constr_p                   | gid                  | integer           | NO
 eu_constr_p                   | no_obj               | character         | YES
 eu_constr_p                   | no_obj2              | character         | YES
 eu_constr_p                   | utilisat             | character         | YES
 eu_constr_p                   | precis_pl            | character         | YES
 eu_constr_p                   | type_point           | character         | YES
 eu_constr_p                   | alt_couv             | double precision  | YES
 eu_constr_p                   | alt_radi             | double precision  | YES
 eu_constr_p                   | remarque             | character         | YES
 eu_constr_p                   | maj_date             | date              | YES
 eu_constr_p                   | file1                | character         | YES
 eu_constr_p                   | lien1qgis            | character         | YES
 eu_constr_p                   | lien1gmf             | character         | YES
 eu_constr_p                   | file2                | character         | YES
 eu_constr_p                   | lien2qgis            | character         | YES
 eu_constr_p                   | lien2gmf             | character         | YES
 eu_constr_p                   | file3                | character         | YES
 eu_constr_p                   | lien3qgis            | character         | YES
 eu_constr_p                   | lien3gmf             | character         | YES
 eu_constr_p                   | file4                | character         | YES
 eu_constr_p                   | lien4qgis            | character         | YES
 eu_constr_p                   | lien4gmf             | character         | YES
 eu_constr_p                   | geom                 | USER-DEFINED      | YES
 eu_constr_p                   | pk_uuid              | uuid              | NO
 eu_constr_p                   | data_owner           | character varying | YES
 eu_defaut                     | gid                  | integer           | NO
 eu_defaut                     | no_obj               | character varying | YES
 eu_defaut                     | no_obj_2             | character varying | YES
 eu_defaut                     | type_def             | character         | YES
 eu_defaut                     | date_insp            | date              | YES
 eu_defaut                     | utilisat             | character         | YES
 eu_defaut                     | contenu              | character         | YES
 eu_defaut                     | necess_ass           | character         | YES
 eu_defaut                     | no_obj_con           | character         | YES
 eu_defaut                     | degre_imp            | character         | YES
 eu_defaut                     | ch_uniq              | boolean           | YES
 eu_defaut                     | remarque             | character         | YES
 eu_defaut                     | crea_date            | date              | YES
 eu_defaut                     | releve_date          | date              | YES
 eu_defaut                     | date_rep             | date              | YES
 eu_defaut                     | rep_type             | character         | YES
 eu_defaut                     | mode_acqui           | character varying | YES
 eu_defaut                     | maj_date             | date              | YES
 eu_defaut                     | file1                | character         | YES
 eu_defaut                     | lien1qgis            | character         | YES
 eu_defaut                     | lien1gmf             | character         | YES
 eu_defaut                     | file2                | character         | YES
 eu_defaut                     | lien2qgis            | character         | YES
 eu_defaut                     | lien2gmf             | character         | YES
 eu_defaut                     | geom                 | USER-DEFINED      | YES
 eu_defaut                     | pk_uuid              | uuid              | NO
 eu_defaut                     | data_owner           | character varying | YES
 eu_deversoir                  | gid                  | integer           | NO
 eu_deversoir                  | no_obj               | character         | YES
 eu_deversoir                  | no_obj_2             | character         | YES
 eu_deversoir                  | contenu              | character         | YES
 eu_deversoir                  | utilisat             | character         | YES
 eu_deversoir                  | proprio              | character         | YES
 eu_deversoir                  | nom_comm             | character         | YES
 eu_deversoir                  | no_comm              | character         | YES
 eu_deversoir                  | coord_nord           | double precision  | YES
 eu_deversoir                  | coord_est            | double precision  | YES
 eu_deversoir                  | mode_acqui           | character         | YES
 eu_deversoir                  | precis_pl            | character         | YES
 eu_deversoir                  | fonction             | character         | YES
 eu_deversoir                  | alt_couv             | double precision  | YES
 eu_deversoir                  | alt_radi             | double precision  | YES
 eu_deversoir                  | alt_tp               | double precision  | YES
 eu_deversoir                  | q_l_min              | double precision  | YES
 eu_deversoir                  | obj_tp               | character         | YES
 eu_deversoir                  | constr_an            | integer           | YES
 eu_deversoir                  | insp_date            | date              | YES
 eu_deversoir                  | insp_interv          | double precision  | YES
 eu_deversoir                  | etat_constr          | character         | YES
 eu_deversoir                  | necess_ass           | character         | YES
 eu_deversoir                  | curage_date          | date              | YES
 eu_deversoir                  | curage_int           | double precision  | YES
 eu_deversoir                  | curage_on            | boolean           | YES
 eu_deversoir                  | remarque             | character         | YES
 eu_deversoir                  | releve_date          | date              | YES
 eu_deversoir                  | rempl_proj_an        | integer           | YES
 eu_deversoir                  | recept               | character varying | YES
 eu_deversoir                  | hierarchie           | character varying | YES
 eu_deversoir                  | type_deversoir       | character varying | YES
 eu_deversoir                  | maj_date             | date              | YES
 eu_deversoir                  | file1                | character         | YES
 eu_deversoir                  | lien1qgis            | character         | YES
 eu_deversoir                  | lien1gmf             | character         | YES
 eu_deversoir                  | file2                | character         | YES
 eu_deversoir                  | lien2qgis            | character         | YES
 eu_deversoir                  | lien2gmf             | character         | YES
 eu_deversoir                  | file3                | character         | YES
 eu_deversoir                  | lien3qgis            | character         | YES
 eu_deversoir                  | lien3gmf             | character         | YES
 eu_deversoir                  | file4                | character         | YES
 eu_deversoir                  | lien4qgis            | character         | YES
 eu_deversoir                  | lien4gmf             | character         | YES
 eu_deversoir                  | geom                 | USER-DEFINED      | YES
 eu_deversoir                  | pk_uuid              | uuid              | NO
 eu_deversoir                  | data_owner           | character varying | YES
 eu_ecp_p                      | gid                  | integer           | NO
 eu_ecp_p                      | date_mes             | date              | YES
 eu_ecp_p                      | responsable          | character         | YES
 eu_ecp_p                      | contenu              | character         | YES
 eu_ecp_p                      | q_perm               | double precision  | YES
 eu_ecp_p                      | q_saison             | double precision  | YES
 eu_ecp_p                      | methode              | character         | YES
 eu_ecp_p                      | remarque             | character         | YES
 eu_ecp_p                      | releve_date          | date              | YES
 eu_ecp_p                      | maj_date             | date              | YES
 eu_ecp_p                      | file1                | character         | YES
 eu_ecp_p                      | lien1qgis            | character         | YES
 eu_ecp_p                      | lien1gmf             | character         | YES
 eu_ecp_p                      | file2                | character         | YES
 eu_ecp_p                      | lien2qgis            | character         | YES
 eu_ecp_p                      | lien2gmf             | character         | YES
 eu_ecp_p                      | geom                 | USER-DEFINED      | YES
 eu_ecp_p                      | pk_uuid              | uuid              | NO
 eu_ecp_p                      | data_owner           | character varying | YES
 eu_elemontage                 | gid                  | integer           | NO
 eu_elemontage                 | no_obj               | character         | YES
 eu_elemontage                 | type_elem            | character         | YES
 eu_elemontage                 | contenu              | character         | YES
 eu_elemontage                 | utilisat             | character         | YES
 eu_elemontage                 | proprio              | character         | YES
 eu_elemontage                 | nom_comm             | character         | YES
 eu_elemontage                 | no_comm              | character         | YES
 eu_elemontage                 | coord_nord           | double precision  | YES
 eu_elemontage                 | coord_est            | double precision  | YES
 eu_elemontage                 | mode_acqui           | character         | YES
 eu_elemontage                 | precis_pl            | character         | YES
 eu_elemontage                 | alt_radi             | double precision  | YES
 eu_elemontage                 | nature               | character         | YES
 eu_elemontage                 | remarque             | character         | YES
 eu_elemontage                 | s_orient             | double precision  | YES
 eu_elemontage                 | no_obj_2             | character varying | YES
 eu_elemontage                 | rempl_proj_an        | integer           | YES
 eu_elemontage                 | crea_fiche_aut       | character varying | YES
 eu_elemontage                 | crea_fiche_date      | date              | YES
 eu_elemontage                 | etat_constr          | character varying | YES
 eu_elemontage                 | hierarchie           | character varying | YES
 eu_elemontage                 | constr_an            | integer           | YES
 eu_elemontage                 | releve_date          | date              | YES
 eu_elemontage                 | maj_date             | date              | YES
 eu_elemontage                 | file1                | character         | YES
 eu_elemontage                 | lien1qgis            | character         | YES
 eu_elemontage                 | lien1gmf             | character         | YES
 eu_elemontage                 | file2                | character         | YES
 eu_elemontage                 | lien2qgis            | character         | YES
 eu_elemontage                 | lien2gmf             | character         | YES
 eu_elemontage                 | geom                 | USER-DEFINED      | YES
 eu_elemontage                 | pk_uuid              | uuid              | NO
 eu_elemontage                 | data_owner           | character varying | YES
 eu_evac_par                   | gid                  | integer           | NO
 eu_evac_par                   | racc_conf            | character         | YES
 eu_evac_par                   | date                 | date              | YES
 eu_evac_par                   | no_par               | character         | YES
 eu_evac_par                   | etat_racc_ec         | character         | YES
 eu_evac_par                   | etat_racc_eu         | character         | YES
 eu_evac_par                   | evac_ec              | character         | YES
 eu_evac_par                   | sct_interv           | character         | YES
 eu_evac_par                   | no_dossier           | character         | YES
 eu_evac_par                   | auteur_fiche         | character varying | YES
 eu_evac_par                   | releve_aut           | character varying | YES
 eu_evac_par                   | superficie_rf        | integer           | YES
 eu_evac_par                   | remarque             | text              | YES
 eu_evac_par                   | area                 | integer           | YES
 eu_evac_par                   | maj_date             | date              | YES
 eu_evac_par                   | file1                | character         | YES
 eu_evac_par                   | lien1qgis            | character         | YES
 eu_evac_par                   | lien1gmf             | character         | YES
 eu_evac_par                   | file2                | character         | YES
 eu_evac_par                   | lien2qgis            | character         | YES
 eu_evac_par                   | lien2gmf             | character         | YES
 eu_evac_par                   | geom                 | USER-DEFINED      | YES
 eu_evac_par                   | pk_uuid              | uuid              | NO
 eu_evac_par                   | data_owner           | character varying | YES
 eu_evac_par_etat              | gid                  | integer           | NO
 eu_evac_par_etat              | racc_conf            | character         | YES
 eu_evac_par_etat              | date                 | date              | YES
 eu_evac_par_etat              | etat_racc_ec         | character         | YES
 eu_evac_par_etat              | etat_racc_eu         | character         | YES
 eu_evac_par_etat              | evac_ec              | character         | YES
 eu_evac_par_etat              | no_dossier           | character         | YES
 eu_evac_par_etat              | remarque             | text              | YES
 eu_evac_par_etat              | maj_date             | date              | YES
 eu_evac_par_etat              | file1                | character         | YES
 eu_evac_par_etat              | lien1qgis            | character         | YES
 eu_evac_par_etat              | lien1gmf             | character         | YES
 eu_evac_par_etat              | file2                | character         | YES
 eu_evac_par_etat              | lien2qgis            | character         | YES
 eu_evac_par_etat              | lien2gmf             | character         | YES
 eu_evac_par_etat              | pk_uuid              | uuid              | NO
 eu_evac_par_etat              | fk_evac_par          | uuid              | YES
 eu_evac_par_etat              | data_owner           | character varying | YES
 eu_exutoire                   | gid                  | integer           | NO
 eu_exutoire                   | no_obj               | character         | YES
 eu_exutoire                   | no_obj_2             | character         | YES
 eu_exutoire                   | contenu              | character         | YES
 eu_exutoire                   | utilisat             | character         | YES
 eu_exutoire                   | proprio              | character         | YES
 eu_exutoire                   | nom_comm             | character         | YES
 eu_exutoire                   | no_comm              | character         | YES
 eu_exutoire                   | coord_nord           | double precision  | YES
 eu_exutoire                   | coord_est            | double precision  | YES
 eu_exutoire                   | mode_acqui           | character         | YES
 eu_exutoire                   | precis_pl            | character         | YES
 eu_exutoire                   | hierarchie           | character         | YES
 eu_exutoire                   | ref_plan             | character         | YES
 eu_exutoire                   | provenance           | character         | YES
 eu_exutoire                   | rive                 | character         | YES
 eu_exutoire                   | materiau             | character         | YES
 eu_exutoire                   | q_max_30             | character         | YES
 eu_exutoire                   | alt_radi             | double precision  | YES
 eu_exutoire                   | recept               | character         | YES
 eu_exutoire                   | q_tp_sec             | double precision  | YES
 eu_exutoire                   | q_max                | double precision  | YES
 eu_exutoire                   | qualite              | character         | YES
 eu_exutoire                   | periode_q            | character         | YES
 eu_exutoire                   | constr_an            | integer           | YES
 eu_exutoire                   | insp_date            | date              | YES
 eu_exutoire                   | insp_interv          | double precision  | YES
 eu_exutoire                   | etat_constr          | character         | YES
 eu_exutoire                   | necess_ass           | character         | YES
 eu_exutoire                   | s_orient             | double precision  | YES
 eu_exutoire                   | remarque             | character         | YES
 eu_exutoire                   | releve_date          | date              | YES
 eu_exutoire                   | releve_geom_date     | date              | YES
 eu_exutoire                   | releve_tech_date     | date              | YES
 eu_exutoire                   | accessibilite        | character         | YES
 eu_exutoire                   | maj_date             | date              | YES
 eu_exutoire                   | file1                | character         | YES
 eu_exutoire                   | lien1qgis            | character         | YES
 eu_exutoire                   | lien1gmf             | character         | YES
 eu_exutoire                   | file2                | character         | YES
 eu_exutoire                   | lien2qgis            | character         | YES
 eu_exutoire                   | lien2gmf             | character         | YES
 eu_exutoire                   | file3                | character         | YES
 eu_exutoire                   | lien3qgis            | character         | YES
 eu_exutoire                   | lien3gmf             | character         | YES
 eu_exutoire                   | file4                | character         | YES
 eu_exutoire                   | lien4qgis            | character         | YES
 eu_exutoire                   | lien4gmf             | character         | YES
 eu_exutoire                   | geom                 | USER-DEFINED      | YES
 eu_exutoire                   | pk_uuid              | uuid              | NO
 eu_exutoire                   | data_owner           | character varying | YES
