             table_name              |          column_name           |     data_type     | character_maximum_length | is_nullable 
 gz_conduite                         | no_obj_2                       | character         |                       20 | YES
 gz_conduite                         | utilisat                       | character         |                       50 | YES
 gz_conduite                         | proprio                        | character         |                       50 | YES
 gz_conduite                         | precis_pl                      | character         |                       20 | YES
 gz_conduite                         | fonction                       | character         |                       50 | YES
 gz_conduite                         | pression                       | character         |                       50 | YES
 gz_conduite                         | materiau                       | character         |                       50 | YES
 gz_conduite                         | diametre                       | double precision  |                          | YES
 gz_conduite                         | constr_an                      | integer           |                          | YES
 gz_conduite                         | ref_plan                       | character         |                       50 | YES
 gz_conduite                         | file1                          | character         |                       50 | YES
 gz_conduite                         | lien1qgis                      | character         |                      300 | YES
 gz_conduite                         | lien1gmf                       | character         |                      300 | YES
 gz_conduite                         | file2                          | character         |                       50 | YES
 gz_conduite                         | lien2qgis                      | character         |                      300 | YES
 gz_conduite                         | lien2gmf                       | character         |                      300 | YES
 gz_conduite                         | remarque                       | character         |                      255 | YES
 gz_conduite                         | releve_date                    | date              |                          | YES
 gz_conduite                         | maj_date                       | date              |                          | YES
 gz_conduite                         | length                         | double precision  |                          | YES
 gz_conduite                         | geom                           | USER-DEFINED      |                          | YES
 gz_conduite                         | pk_uuid                        | uuid              |                          | NO
 gz_conduite                         | data_owner                     | character varying |                       50 | YES
 gz_elemontage                       | gid                            | integer           |                          | NO
 gz_elemontage                       | no_obj                         | character         |                       20 | YES
 gz_elemontage                       | utilisat                       | character         |                       50 | YES
 gz_elemontage                       | proprio                        | character         |                       50 | YES
 gz_elemontage                       | precis_pl                      | character         |                       20 | YES
 gz_elemontage                       | type_elem                      | character         |                       50 | YES
 gz_elemontage                       | alti                           | double precision  |                          | YES
 gz_elemontage                       | nature                         | character         |                       20 | YES
 gz_elemontage                       | constr_an                      | integer           |                          | YES
 gz_elemontage                       | remarque                       | character         |                      255 | YES
 gz_elemontage                       | releve_date                    | date              |                          | YES
 gz_elemontage                       | maj_date                       | date              |                          | YES
 gz_elemontage                       | file1                          | character         |                       50 | YES
 gz_elemontage                       | lien1qgis                      | character         |                      300 | YES
 gz_elemontage                       | lien1gmf                       | character         |                      300 | YES
 gz_elemontage                       | file2                          | character         |                       50 | YES
 gz_elemontage                       | lien2qgis                      | character         |                      300 | YES
 gz_elemontage                       | lien2gmf                       | character         |                      300 | YES
 gz_elemontage                       | geom                           | USER-DEFINED      |                          | YES
 gz_elemontage                       | pk_uuid                        | uuid              |                          | NO
 gz_elemontage                       | data_owner                     | character varying |                       50 | YES
 gz_vanne                            | gid                            | integer           |                          | NO
 gz_vanne                            | no_obj                         | character         |                       20 | YES
 gz_vanne                            | no_obj_2                       | character         |                       20 | YES
 gz_vanne                            | utilisat                       | character         |                       50 | YES
 gz_vanne                            | proprio                        | character         |                       50 | YES
 gz_vanne                            | precis_pl                      | character         |                       20 | YES
 gz_vanne                            | pression                       | character         |                       50 | YES
 gz_vanne                            | accessibilite                  | character         |                       50 | YES
 gz_vanne                            | constr_an                      | integer           |                          | YES
 gz_vanne                            | insp_date                      | date              |                          | YES
 gz_vanne                            | insp_interv                    | double precision  |                          | YES
 gz_vanne                            | etat_constr                    | character         |                       50 | YES
 gz_vanne                            | file1                          | character         |                       50 | YES
 gz_vanne                            | lien1qgis                      | character         |                      300 | YES
 gz_vanne                            | lien1gmf                       | character         |                      300 | YES
 gz_vanne                            | file2                          | character         |                       50 | YES
 gz_vanne                            | lien2qgis                      | character         |                      300 | YES
 gz_vanne                            | lien2gmf                       | character         |                      300 | YES
 gz_vanne                            | remarque                       | character         |                      255 | YES
 gz_vanne                            | releve_date                    | date              |                          | YES
 gz_vanne                            | maj_date                       | date              |                          | YES
 gz_vanne                            | geom                           | USER-DEFINED      |                          | YES
 gz_vanne                            | pk_uuid                        | uuid              |                          | NO
 gz_vanne                            | data_owner                     | character varying |                       50 | YES
 img_trace_l                         | gid                            | integer           |                          | NO
 img_trace_l                         | no_obj                         | character         |                       20 | YES
 img_trace_l                         | no_obj_2                       | character         |                       20 | YES
 img_trace_l                         | releve_date                    | date              |                          | YES
 img_trace_l                         | releve_entr                    | character         |                      100 | YES
 img_trace_l                         | releve_appareil                | character         |                      100 | YES
 img_trace_l                         | releve_acquisition             | character         |                      100 | YES
 img_trace_l                         | type_image                     | character         |                       50 | YES
 img_trace_l                         | diff_mapillary                 | boolean           |                          | YES
 img_trace_l                         | maj_date                       | date              |                          | YES
 img_trace_l                         | file1                          | character         |                       50 | YES
 img_trace_l                         | lien1qgis                      | character         |                      300 | YES
 img_trace_l                         | lien1gmf                       | character         |                      300 | YES
 img_trace_l                         | file2                          | character         |                       50 | YES
 img_trace_l                         | lien2qgis                      | character         |                      300 | YES
 img_trace_l                         | lien2gmf                       | character         |                      300 | YES
 img_trace_l                         | length                         | double precision  |                          | YES
 img_trace_l                         | geom                           | USER-DEFINED      |                          | YES
 img_trace_l                         | pk_uuid                        | uuid              |                          | NO
 img_trace_l                         | data_owner                     | character varying |                       50 | YES
 img_trace_p                         | gid                            | integer           |                          | NO
 img_trace_p                         | no_obj                         | character         |                       20 | YES
 img_trace_p                         | no_obj_2                       | character         |                       20 | YES
 img_trace_p                         | releve_date                    | date              |                          | YES
 img_trace_p                         | releve_entr                    | character         |                      100 | YES
 img_trace_p                         | releve_appareil                | character         |                      100 | YES
 img_trace_p                         | releve_acquisition             | character         |                      100 | YES
 img_trace_p                         | type_image                     | character         |                       50 | YES
 img_trace_p                         | diff_mapillary                 | boolean           |                          | YES
 img_trace_p                         | maj_date                       | date              |                          | YES
 img_trace_p                         | file1                          | character         |                       50 | YES
 img_trace_p                         | lien1qgis                      | character         |                      300 | YES
 img_trace_p                         | lien1gmf                       | character         |                      300 | YES
 img_trace_p                         | file2                          | character         |                       50 | YES
 img_trace_p                         | lien2qgis                      | character         |                      300 | YES
 img_trace_p                         | lien2gmf                       | character         |                      300 | YES
 img_trace_p                         | geom                           | USER-DEFINED      |                          | YES
 img_trace_p                         | pk_uuid                        | uuid              |                          | NO
 img_trace_p                         | data_owner                     | character varying |                       50 | YES
 limite_commune                      | gid                            | integer           |                          | NO
 limite_commune                      | commune                        | character         |                      200 | YES
 limite_commune                      | geom                           | USER-DEFINED      |                          | YES
 limite_commune                      | pk_uuid                        | uuid              |                          | NO
 limite_commune                      | data_owner                     | character varying |                       50 | YES
 mo_adr                              | gid                            | integer           |                          | NO
 mo_adr                              | objectid                       | double precision  |                          | YES
 mo_adr                              | id                             | double precision  |                          | YES
 mo_adr                              | numero                         | character         |                       12 | YES
 mo_adr                              | orient                         | double precision  |                          | YES
 mo_adr                              | orient_deg                     | double precision  |                          | YES
 mo_adr                              | import                         | date              |                          | YES
 mo_adr                              | geom                           | USER-DEFINED      |                          | YES
 mo_adr                              | pk_uuid                        | uuid              |                          | NO
 mo_adr                              | data_owner                     | character varying |                       50 | YES
 mo_adr_entree                       | gid                            | integer           |                          | NO
 mo_adr_entree                       | objectid                       | double precision  |                          | YES
 mo_adr_entree                       | id                             | double precision  |                          | YES
 mo_adr_entree                       | text                           | character         |                       60 | YES
 mo_adr_entree                       | text_abreg                     | character         |                       30 | YES
 mo_adr_entree                       | officielle                     | double precision  |                          | YES
 mo_adr_entree                       | offic_txt                      | character         |                        3 | YES
 mo_adr_entree                       | niveau                         | character         |                       12 | YES
 mo_adr_entree                       | dans_bat                       | character         |                       30 | YES
 mo_adr_entree                       | num_maison                     | character         |                       12 | YES
 mo_adr_entree                       | regbl_egid                     | character         |                       20 | YES
 mo_adr_entree                       | regbl_edid                     | character         |                       20 | YES
 mo_adr_entree                       | validite                       | double precision  |                          | YES
 mo_adr_entree                       | valid_txt                      | character         |                       10 | YES
 mo_adr_entree                       | import                         | date              |                          | YES
 mo_adr_entree                       | geom                           | USER-DEFINED      |                          | YES
 mo_adr_entree                       | pk_uuid                        | uuid              |                          | NO
 mo_adr_entree                       | data_owner                     | character varying |                       50 | YES
 mo_adr_loc                          | gid                            | integer           |                          | NO
 mo_adr_loc                          | objectid                       | double precision  |                          | YES
 mo_adr_loc                          | id                             | double precision  |                          | YES
 mo_adr_loc                          | text                           | character         |                       60 | YES
 mo_adr_loc                          | text_abreg                     | character         |                       30 | YES
 mo_adr_loc                          | officielle                     | double precision  |                          | YES
 mo_adr_loc                          | offic_txt                      | character         |                        3 | YES
 mo_adr_loc                          | principe_n                     | double precision  |                          | YES
 mo_adr_loc                          | princ_txt                      | character         |                       30 | YES
 mo_adr_loc                          | numero_loc                     | character         |                       20 | YES
 mo_adr_loc                          | genre                          | double precision  |                          | YES
 mo_adr_loc                          | genre_txt                      | character         |                       20 | YES
 mo_adr_loc                          | ordre                          | double precision  |                          | YES
 mo_adr_loc                          | est_axe                        | double precision  |                          | YES
 mo_adr_loc                          | e_axe_txt                      | character         |                        3 | YES
 mo_adr_loc                          | validite                       | double precision  |                          | YES
 mo_adr_loc                          | valid_txt                      | character         |                       10 | YES
 mo_adr_loc                          | import                         | date              |                          | YES
 mo_adr_loc                          | geom                           | USER-DEFINED      |                          | YES
 mo_adr_loc                          | pk_uuid                        | uuid              |                          | NO
 mo_adr_loc                          | data_owner                     | character varying |                       50 | YES
 mo_adr_locs                         | gid                            | integer           |                          | NO
 mo_adr_locs                         | objectid                       | double precision  |                          | YES
 mo_adr_locs                         | id                             | double precision  |                          | YES
 mo_adr_locs                         | text                           | character         |                       60 | YES
 mo_adr_locs                         | text_abreg                     | character         |                       30 | YES
 mo_adr_locs                         | officielle                     | double precision  |                          | YES
 mo_adr_locs                         | offic_txt                      | character         |                        3 | YES
 mo_adr_locs                         | principe_n                     | double precision  |                          | YES
 mo_adr_locs                         | princ_txt                      | character         |                       30 | YES
 mo_adr_locs                         | numero_loc                     | character         |                       20 | YES
 mo_adr_locs                         | genre                          | double precision  |                          | YES
 mo_adr_locs                         | genre_txt                      | character         |                       20 | YES
 mo_adr_locs                         | validite                       | double precision  |                          | YES
 mo_adr_locs                         | valid_txt                      | character         |                       10 | YES
 mo_adr_locs                         | import                         | date              |                          | YES
 mo_adr_locs                         | geom                           | USER-DEFINED      |                          | YES
 mo_adr_locs                         | pk_uuid                        | uuid              |                          | NO
 mo_adr_locs                         | data_owner                     | character varying |                       50 | YES
 mo_adr_locx                         | gid                            | integer           |                          | NO
 mo_adr_locx                         | objectid                       | double precision  |                          | YES
 mo_adr_locx                         | id                             | double precision  |                          | YES
 mo_adr_locx                         | text                           | character         |                       60 | YES
 mo_adr_locx                         | text_abreg                     | character         |                       30 | YES
 mo_adr_locx                         | orient                         | double precision  |                          | YES
 mo_adr_locx                         | orient_deg                     | double precision  |                          | YES
 mo_adr_locx                         | import                         | date              |                          | YES
 mo_adr_locx                         | geom                           | USER-DEFINED      |                          | YES
 mo_adr_locx                         | pk_uuid                        | uuid              |                          | NO
 mo_adr_locx                         | data_owner                     | character varying |                       50 | YES
 mo_baths                            | gid                            | integer           |                          | NO
 mo_baths                            | objectid                       | double precision  |                          | YES
 mo_baths                            | id                             | double precision  |                          | YES
 mo_baths                            | qualite                        | double precision  |                          | YES
 mo_baths                            | qual_txt                       | character         |                        5 | YES
 mo_baths                            | genre                          | double precision  |                          | YES
 mo_baths                            | genre_txt                      | character         |                       50 | YES
 mo_baths                            | numero                         | character         |                       12 | YES
 mo_baths                            | regbl_egid                     | double precision  |                          | YES
 mo_baths                            | design                         | double precision  |                          | YES
 mo_baths                            | design_txt                     | character         |                       30 | YES
 mo_baths                            | nom_comm                       | character         |                       50 | YES
 mo_baths                            | import                         | date              |                          | YES
 mo_baths                            | area                           | integer           |                          | YES
 mo_baths                            | geom                           | USER-DEFINED      |                          | YES
 mo_baths                            | pk_uuid                        | uuid              |                          | NO
 mo_baths                            | data_owner                     | character varying |                       50 | YES
 mo_bathx                            | gid                            | integer           |                          | NO
 mo_bathx                            | objectid                       | double precision  |                          | YES
 mo_bathx                            | id                             | double precision  |                          | YES
 mo_bathx                            | numero                         | character         |                       12 | YES
 mo_bathx                            | regbl_egid                     | double precision  |                          | YES
 mo_bathx                            | design                         | double precision  |                          | YES
 mo_bathx                            | design_txt                     | character         |                       30 | YES
 mo_bathx                            | label_text                     | character         |                      254 | YES
 mo_bathx                            | orient                         | double precision  |                          | YES
 mo_bathx                            | orient_deg                     | double precision  |                          | YES
 mo_bathx                            | import                         | date              |                          | YES
 mo_bathx                            | geom                           | USER-DEFINED      |                          | YES
 mo_bathx                            | pk_uuid                        | uuid              |                          | NO
 mo_bathx                            | data_owner                     | character varying |                       50 | YES
 mo_batss                            | gid                            | integer           |                          | NO
 mo_batss                            | objectid                       | double precision  |                          | YES
 mo_batss                            | id                             | double precision  |                          | YES
 mo_batss                            | qualite                        | double precision  |                          | YES
 mo_batss                            | qual_txt                       | character         |                        5 | YES
 mo_batss                            | numero                         | character         |                       12 | YES
 mo_batss                            | regbl_egid                     | double precision  |                          | YES
 mo_batss                            | design                         | double precision  |                          | YES
 mo_batss                            | design_txt                     | character         |                       30 | YES
 mo_batss                            | import                         | date              |                          | YES
 mo_batss                            | geom                           | USER-DEFINED      |                          | YES
 mo_batss                            | pk_uuid                        | uuid              |                          | NO
 mo_batss                            | data_owner                     | character varying |                       50 | YES
 mo_batsx                            | gid                            | integer           |                          | NO
 mo_batsx                            | objectid                       | double precision  |                          | YES
 mo_batsx                            | id                             | double precision  |                          | YES
 mo_batsx                            | numero                         | character         |                       12 | YES
 mo_batsx                            | regbl_egid                     | double precision  |                          | YES
 mo_batsx                            | design                         | double precision  |                          | YES
 mo_batsx                            | design_txt                     | character         |                       30 | YES
 mo_batsx                            | label_text                     | character         |                      254 | YES
 mo_batsx                            | orient                         | double precision  |                          | YES
 mo_batsx                            | orient_deg                     | double precision  |                          | YES
 mo_batsx                            | import                         | date              |                          | YES
 mo_batsx                            | geom                           | USER-DEFINED      |                          | YES
 mo_batsx                            | pk_uuid                        | uuid              |                          | NO
 mo_batsx                            | data_owner                     | character varying |                       50 | YES
 mo_can_lim                          | gid                            | integer           |                          | NO
 mo_can_lim                          | objectid                       | double precision  |                          | YES
 mo_can_lim                          | id                             | double precision  |                          | YES
 mo_can_lim                          | validite                       | double precision  |                          | YES
 mo_can_lim                          | valid_txt                      | character         |                       10 | YES
 mo_can_lim                          | import                         | date              |                          | YES
 mo_can_lim                          | geom                           | USER-DEFINED      |                          | YES
 mo_can_lim                          | pk_uuid                        | uuid              |                          | NO
 mo_can_lim                          | data_owner                     | character varying |                       50 | YES
 mo_com_lim                          | gid                            | integer           |                          | NO
 mo_com_lim                          | objectid                       | double precision  |                          | YES
 mo_com_lim                          | id                             | double precision  |                          | YES
 mo_com_lim                          | genre                          | double precision  |                          | YES
 mo_com_lim                          | genre_txt                      | character         |                       10 | YES
 mo_com_lim                          | import                         | date              |                          | YES
 mo_com_lim                          | geom                           | USER-DEFINED      |                          | YES
 mo_com_lim                          | pk_uuid                        | uuid              |                          | NO
 mo_com_lim                          | data_owner                     | character varying |                       50 | YES
 mo_couv                             | gid                            | integer           |                          | NO
 mo_couv                             | objectid                       | double precision  |                          | YES
 mo_couv                             | id                             | double precision  |                          | YES
 mo_couv                             | qualite                        | double precision  |                          | YES
 mo_couv                             | qual_txt                       | character         |                        5 | YES
 mo_couv                             | numero                         | character         |                       12 | YES
 mo_couv                             | regbl_egid                     | double precision  |                          | YES
 mo_couv                             | design                         | double precision  |                          | YES
 mo_couv                             | design_txt                     | character         |                       30 | YES
 mo_couv                             | import                         | date              |                          | YES
 mo_couv                             | geom                           | USER-DEFINED      |                          | YES
 mo_couv                             | pk_uuid                        | uuid              |                          | NO
 mo_couv                             | data_owner                     | character varying |                       50 | YES
 mo_coux                             | gid                            | integer           |                          | NO
 mo_coux                             | objectid                       | double precision  |                          | YES
 mo_coux                             | id                             | double precision  |                          | YES
 mo_coux                             | numero                         | character         |                       12 | YES
 mo_coux                             | regbl_egid                     | double precision  |                          | YES
 mo_coux                             | design                         | double precision  |                          | YES
 mo_coux                             | label_text                     | character         |                      254 | YES
 mo_coux                             | orient                         | double precision  |                          | YES
 mo_coux                             | orient_deg                     | double precision  |                          | YES
 mo_coux                             | import                         | date              |                          | YES
 mo_coux                             | geom                           | USER-DEFINED      |                          | YES
 mo_coux                             | pk_uuid                        | uuid              |                          | NO
 mo_coux                             | data_owner                     | character varying |                       50 | YES
 mo_csbois                           | gid                            | integer           |                          | NO
 mo_csbois                           | objectid                       | double precision  |                          | YES
 mo_csbois                           | id                             | double precision  |                          | YES
 mo_csbois                           | qualite                        | double precision  |                          | YES
 mo_csbois                           | qual_txt                       | character         |                        5 | YES
 mo_csbois                           | genre                          | double precision  |                          | YES
 mo_csbois                           | genre_txt                      | character         |                       50 | YES
 mo_csbois                           | import                         | date              |                          | YES
 mo_csbois                           | geom                           | USER-DEFINED      |                          | YES
 mo_csbois                           | pk_uuid                        | uuid              |                          | NO
 mo_csbois                           | data_owner                     | character varying |                       50 | YES
 mo_csdiv                            | gid                            | integer           |                          | NO
 mo_csdiv                            | objectid                       | double precision  |                          | YES
 mo_csdiv                            | id                             | double precision  |                          | YES
 mo_csdiv                            | qualite                        | double precision  |                          | YES
 mo_csdiv                            | qual_txt                       | character         |                        5 | YES
 mo_csdiv                            | genre                          | double precision  |                          | YES
 mo_csdiv                            | genre_txt                      | character         |                       50 | YES
 mo_csdiv                            | import                         | date              |                          | YES
 mo_csdiv                            | geom                           | USER-DEFINED      |                          | YES
 mo_csdiv                            | pk_uuid                        | uuid              |                          | NO
 mo_csdiv                            | data_owner                     | character varying |                       50 | YES
 mo_csdur                            | gid                            | integer           |                          | NO
 mo_csdur                            | objectid                       | double precision  |                          | YES
 mo_csdur                            | id                             | double precision  |                          | YES
 mo_csdur                            | qualite                        | double precision  |                          | YES
 mo_csdur                            | qual_txt                       | character         |                        5 | YES
 mo_csdur                            | genre                          | double precision  |                          | YES
 mo_csdur                            | genre_txt                      | character         |                       50 | YES
 mo_csdur                            | import                         | date              |                          | YES
 mo_csdur                            | geom                           | USER-DEFINED      |                          | YES
 mo_csdur                            | pk_uuid                        | uuid              |                          | NO
 mo_csdur                            | data_owner                     | character varying |                       50 | YES
 mo_cseau                            | gid                            | integer           |                          | NO
 mo_cseau                            | objectid                       | double precision  |                          | YES
 mo_cseau                            | id                             | double precision  |                          | YES
 mo_cseau                            | qualite                        | double precision  |                          | YES
 mo_cseau                            | qual_txt                       | character         |                        5 | YES
 mo_cseau                            | genre                          | double precision  |                          | YES
 mo_cseau                            | genre_txt                      | character         |                       50 | YES
 mo_cseau                            | import                         | date              |                          | YES
 mo_cseau                            | geom                           | USER-DEFINED      |                          | YES
 mo_cseau                            | pk_uuid                        | uuid              |                          | NO
 mo_cseau                            | data_owner                     | character varying |                       50 | YES
 mo_csvert                           | gid                            | integer           |                          | NO
 mo_csvert                           | objectid                       | double precision  |                          | YES
 mo_csvert                           | id                             | double precision  |                          | YES
 mo_csvert                           | qualite                        | double precision  |                          | YES
 mo_csvert                           | qual_txt                       | character         |                        5 | YES
 mo_csvert                           | genre                          | double precision  |                          | YES
 mo_csvert                           | genre_txt                      | character         |                       50 | YES
 mo_csvert                           | import                         | date              |                          | YES
 mo_csvert                           | geom                           | USER-DEFINED      |                          | YES
 mo_csvert                           | pk_uuid                        | uuid              |                          | NO
 mo_csvert                           | data_owner                     | character varying |                       50 | YES
 mo_csx                              | gid                            | integer           |                          | NO
 mo_csx                              | objectid                       | double precision  |                          | YES
 mo_csx                              | id                             | double precision  |                          | YES
 mo_csx                              | nom                            | character         |                       30 | YES
 mo_csx                              | genre                          | double precision  |                          | YES
 mo_csx                              | genre_txt                      | character         |                        8 | YES
 mo_csx                              | label_text                     | character         |                      254 | YES
 mo_csx                              | orient                         | double precision  |                          | YES
 mo_csx                              | orient_deg                     | double precision  |                          | YES
 mo_csx                              | import                         | date              |                          | YES
 mo_csx                              | geom                           | USER-DEFINED      |                          | YES
 mo_csx                              | pk_uuid                        | uuid              |                          | NO
 mo_csx                              | data_owner                     | character varying |                       50 | YES
 mo_ddp                              | gid                            | integer           |                          | NO
 mo_ddp                              | objectid                       | double precision  |                          | YES
 mo_ddp                              | id                             | double precision  |                          | YES
 mo_ddp                              | identdn                        | character         |                       12 | YES
 mo_ddp                              | numero                         | character         |                       12 | YES
 mo_ddp                              | egrid                          | character         |                       14 | YES
 mo_ddp                              | validite                       | double precision  |                          | YES
